BLSl3160	780.   London,  British Library: Sloane 3160    [7 records] 	London
BLSl3215	781.   London,  British Library: Sloane 3215    [2 records] 	London
BLSl3285	782.   London,  British Library: Sloane 3285    [2 records] 	London
BLSl3292	783.   London,  British Library: Sloane 3292    [1 records] 	London
BLSl3501	784.   London,  British Library: Sloane 3501    [2 records] 	London
BLSl3534	785.   London,  British Library: Sloane 3534    [2 records] 	London
BLSl3548	786.   London,  British Library: Sloane 3548    [1 records] 	London
BLSl3551	787.   London,  British Library: Sloane 3551    [1 records] 	London
BLSl3580B	788.   London,  British Library: Sloane 3580 B    [4 records] 	London
BLSl3667	789.   London,  British Library: Sloane 3667    [6 records] 	London
BLSl3688	790.   London,  British Library: Sloane 3688    [3 records] 	London
BLSl3747	791.   London,  British Library: Sloane 3747    [9 records] 	London
BLSl3809	792.   London,  British Library: Sloane 3809    [1 records] 	London
BLSl4031	793.   London,  British Library: Sloane 4031    [4 records] 	London
BLSto39	794.   London,  British Library: Stowe 39    [4 records] 	London
BLSto65	795.   London,  British Library: Stowe 65    [8 records] 	London
BLSto69	796.   London,  British Library: Stowe 69    [1 records] 	London
BLSto95	797.   London,  British Library: Stowe 95    [1 records] 	London
BLSto393	798.   London,  British Library: Stowe 393    [1 records] 	London
BLSto620	799.   London,  British Library: Stowe 620    [1 records] 	London
BLSto850	800.   London,  British Library: Stowe 850    [1 records] 	London
BLSto949	801.   London,  British Library: Stowe 949    [38 records] 	London
BLSto950	802.   London,  British Library: Stowe 950    [1 records] 	London
BLSto951	803.   London,  British Library: Stowe 951    [2 records] 	London
BLSto952	804.   London,  British Library: Stowe 952    [2 records] 	London
BLSto953	805.   London,  British Library: Stowe 953    [1 records] 	London
BLSto982	806.   London,  British Library: Stowe 982    [2 records] 	London
BLSto1055	807.   London,  British Library: Stowe 1055    [1 records] 	London
BLYT13	808.   London,  British Library: Yates Thompson 13 [olim Taymouth Hours; olim Ashburnham App. (?)230;                olim Yates Thompson 57]    [1 records] 	London
BLYT47	809.   London,  British Library: Yates Thompson 47 [olim Mostyn Hall 84]    [4 records] 	London
BLC10b23	810.   London,  British Library: Printed Book C.10.b.23 (STC4921)    [1 records] 	London
BLC21	811.   London,  British Library: Printed Book C.21    [1 records] 	London
BLC10b5	812.   London,  British Library: Printed Book C.10.b.5 = IB.55041, IB.55040    [1 records] 	London
BLC39	813.   London,  British Library: Printed Book C.39.e.1 (STC22593)   	London
BLC39b17	814.   London,  British Library: Printed Book C.39.b.17   	London
BLIA3420	815.   London,  British Library: Printed Book IA.3420    [1 records] 	London
BLIB49408	816.   London,  British Library: Printed Book IB.49408 (Alliaco1480)    [3 records] 	London
BL1379a27	817.   London,  British Library: Printed Book 1379.a2(7)    [1 records] 	London
BLHuth32	818.   London,  British Library: Printed Book Huth 32 (STC106065)   	London
CollArmsAr8	819.   London,  College of Arms, Arundel: 8    [4 records] 	London
CollArmsAr14	820.   London,  College of Arms, Arundel: 14    [9 records] 	London
CollArmsAr19	821.   London,  College of Arms, Arundel: 19   	London
CollArmsAr17	822.   London,  College of Arms, Arundel: 17    [1 records] 	London
CollArmsAr22	823.   London,  College of Arms, Arundel: 22    [1 records] 	London
CollArmsAr27	824.   London,  College of Arms, Arundel: 27    [2 records] 	London
CollArmsAr41	825.   London,  College of Arms, Arundel: 41    [1 records] 	London
CollArmsAr48	826.   London,  College of Arms, Arundel: 48    [1 records] 	London
CollArmsAr57	827.   London,  College of Arms, Arundel: 57    [3 records] 	London
CollArmsAr61	828.   London,  College of Arms, Arundel: 61    [6 records] 	London
CollArmsAr45	829.   London,  College of Arms, Arundel: 45    [1 records] 	London
CollArmsAr127	830.   London,  College of Arms, Arundel: 127   	London
CollArmsAr58	831.   London,  College of Arms, HDN 58: 58 [olim Arundel 58]    [4 records] 	London
CollArmsI7	832.   London,  College of Arms,: MS I.7   	London
CollArms316	833.   London,  College of Arms, Arundel,:  schedule 3, number 16 [formerly box 21, no. 16]    [1 records] 	London
GuildhallLegibus	834.   London,  London Metropolitan Archives [formerly Corporation of London Records Office; prev.  Guildhall]:  Liber de antiquis legibus   	London
Guildhall3035	835.   London,  Corporation of London Records Office [formerly Guildhall]: 3035   	London
Guildhall3313	836.   London,  Corporation of London Records Office [formerly Guildhall]: 3313    [3 records] 	London
Guildhall25125	837.   London,  Corporation of London Records Office [formerly Guildhall]:  25125/32    [1 records] 	London
GuildhallHorn	838.   London,  Corporation of London Records Office [formerly Guildhall]:  Liber Horn    [2 records] 	London
GuildhallLBK	839.   London,  Corporation of London Records Office [formerly Guildhall]: MS COL/AD/01/010    [1 records] 	London
DrWilliamsAnc3	840.   London,  Dr Williams’s Library: Anc. 3    [3 records] 	London
Dulwich22	841.   London,  Dulwich College: 22    [1 records] 	London
Dulwich24	842.   London,  Dulwich College: 24    [1 records] 	London
GraysInn12	843.   London,  Gray’s Inn: 12    [10 records] 	London
GraysInn15	844.   London,  Gray’s Inn: 15    [1 records] 	London
GraysInn20	845.   London,  Gray’s Inn: 20    [2 records] 	London
InnerTem524	846.   London,  Inner Temple: Petyt 524    [1 records] 	London
InnerTem5117	847.   London,  Inner Temple: Petyt 511.7 (Part VII)    [10 records] 	London
InnerTem51111	848.   London,  Inner Temple: Petyt 511.11 (Part XI)    [1 records] 	London
Lam3	849.   London,  Lambeth Palace Library: 3    [1 records] 	London
Lam6	850.   London,  Lambeth Palace Library: 6    [1 records] 	London
Lam51	851.   London,  Lambeth Palace Library: 51    [1 records] 	London
Lam72	852.   London,  Lambeth Palace Library: 72    [1 records] 	London
Lam78	853.   London,  Lambeth Palace Library: 78    [16 records] 	London
Lam84	854.   London,  Lambeth Palace Library: 84    [1 records] 	London
Lam117	855.   London,  Lambeth Palace Library: 117    [1 records] 	London
Lam120	856.   London,  Lambeth Palace Library: 120    [1 records] 	London
Lam131	857.   London,  Lambeth Palace Library: 131    [9 records] 	London
Lam180	858.   London,  Lambeth Palace Library: 180    [1 records] 	London
Lam223	859.   London,  Lambeth Palace Library: 223    [92 records] 	London
Lam236	860.   London,  Lambeth Palace Library: 236    [1 records] 	London
Lam256	861.   London,  Lambeth Palace Library: 256    [1 records] 	London
Lam259	862.   London,  Lambeth Palace Library: 259    [4 records] 	London
Lam260	863.   London,  Lambeth Palace Library: 260    [108 records] 	London
Lam265	864.   London,  Lambeth Palace Library: 265    [2 records] 	London
Lam306	865.   London,  Lambeth Palace Library: 306    [23 records] 	London
Lam331	866.   London,  Lambeth Palace Library: 331    [1 records] 	London
Lam344	867.   London,  Lambeth Palace Library: 344    [9 records] 	London
Lam352	868.   London,  Lambeth Palace Library: 352    [1 records] 	London
Lam390	869.   London,  Lambeth Palace Library: 390    [1 records] 	London
Lam408	870.   London,  Lambeth Palace Library: 408    [2 records] 	London
Lam432	871.   London,  Lambeth Palace Library: 432    [1 records] 	London
Lam444	872.   London,  Lambeth Palace Library: 444    [1 records] 	London
Lam487	873.   London,  Lambeth Palace Library: 487    [2 records] 	London
Lam491	874.   London,  Lambeth Palace Library: 491    [8 records] 	London
Lam492	875.   London,  Lambeth Palace Library: 492    [1 records] 	London
Lam499	876.   London,  Lambeth Palace Library: 499    [10 records] 	London
Lam501	877.   London,  Lambeth Palace Library: 501   	London
Lam522	878.   London,  Lambeth Palace Library: 522    [1 records] 	London
Lam523	879.   London,  Lambeth Palace Library: 523    [1 records] 	London
Lam541	880.   London,  Lambeth Palace Library: 541    [5 records] 	London
Lam545	881.   London,  Lambeth Palace Library: 545    [1 records] 	London
Lam546	882.   London,  Lambeth Palace Library: 546    [1 records] 	London
Lam557	883.   London,  Lambeth Palace Library: 557    [2 records] 	London
Lam559	884.   London,  Lambeth Palace Library: 559    [18 records] 	London
Lam560	885.   London,  Lambeth Palace Library: 560    [2 records] 	London
Lam742	886.   London,  Lambeth Palace Library: 742    [1 records] 	London
Lam783	887.   London,  Lambeth Palace Library: 783   	London
Lam853	888.   London,  Lambeth Palace Library: 853    [34 records] 	London
Lam878	889.   London,  Lambeth Palace Library: 878    [1 records] 	London
Lam935	890.   London,  Lambeth Palace Library: 935    [1 records] 	London
LamCarew617	891.   London,  Lambeth Palace Library: Carew 617    [1 records] 	London
LamCarew623	892.   London,  Lambeth Palace Library: Carew 623 [Book of Howth]    [1 records] 	London
SionArcL402E25	893.   London,  Lambeth Palace Library: Sion College Arc. L.40.2/E.25    [4 records] 	London
SionArcL402E44	894.   London,  Lambeth Palace Library: Sion College Arc. L.40.2/E.44    [1 records] 	London
LawSoc2	895.   London,  Law Society: 2 (107e)    [1 records] 	London
LincInnH74	896.   London,  Lincoln’s Inn: Hale 74   	London
LincInnH90	897.   London,  Lincoln’s Inn: Hale 90    [5 records] 	London
LincInnH135	898.   London,  Lincoln’s Inn: Hale 135    [1 records] 	London
LincInnH150	899.   London,  Lincoln’s Inn: Hale 150    [5 records] 	London
LincInnH186	900.   London,  Lincoln’s Inn: Hale 186 [Catalogue number XL]   	London
LincInnMisc2	901.   London,  Lincoln’s Inn: Misc. 2 [formerly Class V, 46; or Misc. 46]    [1 records] 	London
QuaritchHop	902.   London,  Quaritch:                olim Hopton Hall, Sotheby’s, Dec. 1989   	London
PROSP1246	903.   London,  Public Record Office: SP 1/246    [2 records] 	London
LonPhys388	904.   London,  Royal College of Physicians: 388 (13)    [52 records] 	London
Scott	905.   London,  John Scott: (present location unknown)    [1 records] 	London
SocAnt101	906.   London,  Society of Antiquaries: 101    [5 records] 	London
SocAnt134	907.   London,  Society of Antiquaries: 134    [5 records] 	London
SocAnt252	908.   London,  Society of Antiquaries: 252    [1 records] 	London
SocAnt288	909.   London,  Society of Antiquaries: 288   	London
SocAnt687	910.   London,  Society of Antiquaries: 687 [olim Bright, Sotheby’s Sale, 1924, Lot 378; Hope Allen Addit. MS.            VI]    [5 records] 	London
StPauls9Dxix	911.   London,  St Paul’s Cathedral Library: MS 8 [formerly 9.D.xix]    [9 records] 	London
StPauls47G3	912.   London,  St Paul’s Cathedral Library: CSE0706.01 [formerly 47.G.3] (printed)    [1 records] 	London
UnivLon278	913.   London,  University of London: MS 278 [olim Mostyn Hall 259]     [2 records] 	London
UnivLon593	914.   London,  University of London: MS 593    [1 records] 	London
UnivLon657	915.   London,  University of London: MS 657 [olim Helmingham Hall I.J.I.7]    [9 records] 	London
UnivLonSLV17	916.   London,  University of London: Sterling Library V.17 [olim Clopton]    [3 records] 	London
UnivLonSLV88	917.   London,  University of London: Sterling Library V.88 [olim Ilchester]    [1 records] 	London
LonUnivColl	918.   London,  University College, London: Fragment Angl.1 [olim Phillipps 22914]    [1 records] 	London
VandADyce33	919.   London,  Victoria and Albert Museum, National Art Library: Dyce MS 33 (in Dyce 25.F.29)   	London
VandADyce34	920.   London,  Victoria and Albert Museum, National Art Library: Dyce 34 (Dyce’s transcript of STC 17026)    [1 records] 	London
VandADyce44	921.   London,  Victoria and Albert Museum, National Art Library: Dyce 25.F.44 (MS Dyce 49)   	London
VandADyce45	922.   London,  Victoria and Albert Museum, National Art Library: Dyce 25.F.40 (MS Dyce 45)    [10 records] 	London
VandAReid7	923.   London,  Victoria and Albert Museum, National Art Library: Reid 7    [2 records] 	London
VandAReid44	924.   London,  Victoria and Albert Museum, National Art Library: Reid 44 (Fincham book of hours)   	London
Wellcome26	925.   London,  Wellcome Historical Medical Library: 26    [1 records] 	London
Wellcome41	926.   London,  Wellcome Historical Medical Library: 41    [2 records] 	London
Wellcome225	927.   London,  Wellcome Historical Medical Library: 225    [1 records] 	London
Wellcome404	928.   London,  Wellcome Historical Medical Library: 404    [1 records] 	London
Wellcome405	929.   London,  Wellcome Historical Medical Library: 405    [2 records] 	London
Wellcome406	930.   London,  Wellcome Historical Medical Library: 406 [olim Loscombe, olim Ashburnham 122]    [4 records] 	London
Wellcome411	931.   London,  Wellcome Historical Medical Library: 411    [2 records] 	London
Wellcome519	932.   London,  Wellcome Historical Medical Library: 519    [3 records] 	London
Wellcome542	933.   London,  Wellcome Historical Medical Library: 542 [olim Payne]    [3 records] 	London
Wellcome577	934.   London,  Wellcome Historical Medical Library: 577    [1 records] 	London
Wellcome580	935.   London,  Wellcome Historical Medical Library: 580    [1 records] 	London
Wellcome632	936.   London,  Wellcome Historical Medical Library: 632 [olim Pullen]    [3 records] 	London
Wellcome673	937.   London,  Wellcome Historical Medical Library: 673 [olim Phillipps 18134; Quaritch Sale. Cat. 164]    [5 records] 	London
Wellcome692	938.   London,  Wellcome Historical Medical Library: 692   	London
Wellcome693	939.   London,  Wellcome Historical Medical Library: 693    [2 records] 	London
WestmAb20	940.   London,  Westminster Abbey: 20    [1 records] 	London
WestmAb27	941.   London,  Westminster Abbey: 27    [3 records] 	London
WestmAb343	942.   London,  Westminster Abbey: 34.3    [1 records] 	London
WestmDiocH38	943.   London,  Westminster Diocesan Archives: H.38   	London
WestmSch3	944.   London,  Westminster School: 3 [olim Westminster School 10.top.17]    [7 records] 	London
PROLancA23	945.   London,  London, Public Record Office,: Duchy of Lancaster Records A.23   	London
Longleat4	1.   Longleat,  Marquess of Bath: MS 4    [1 records] 	Longleat
Longleat15	2.   Longleat,  Marquess of Bath: MS 15    [1 records] 	Longleat
Longleat29	3.   Longleat,  Marquess of Bath: MS 29    [20 records] 	Longleat
Longleat30	4.   Longleat,  Marquess of Bath: MS 30    [20 records] 	Longleat
Longleat31	5.   Longleat,  Marquess of Bath: MS 31    [1 records] 	Longleat
Longleat32	6.   Longleat,  Marquess of Bath: MS 32    [1 records] 	Longleat
Longleat41	7.   Longleat,  Marquess of Bath: MS 41    [1 records] 	Longleat
Longleat53	8.   Longleat,  Marquess of Bath: MS 53    [1 records] 	Longleat
Longleat55	9.   Longleat,  Marquess of Bath: MS 55 [Red Book of Bath]    [2 records] 	Longleat
Longleat174	10.   Longleat,  Marquess of Bath: MS 174    [1 records] 	Longleat
Longleat176	11.   Longleat,  Marquess of Bath: MS 176    [1 records] 	Longleat
Longleat178	12.   Longleat,  Marquess of Bath: MS 178    [2 records] 	Longleat
Longleat252A	13.   Longleat,  Marquess of Bath: MS 252A    [1 records] 	Longleat
Longleat253	14.   Longleat,  Marquess of Bath: MS 253    [2 records] 	Longleat
Longleat254	15.   Longleat,  Marquess of Bath: MS 254    [2 records] 	Longleat
Longleat256	16.   Longleat,  Marquess of Bath: MS 256    [3 records] 	Longleat
Longleat257	17.   Longleat,  Marquess of Bath: MS 257    [4 records] 	Longleat
Longleat258	18.   Longleat,  Marquess of Bath: MS 258    [10 records] 	Longleat
EscorIVa24	1.   Madrid,  Escorial Bibl.: iv.a.24    [1 records] 	Madrid
EscorGII19	2.   Madrid,  Escorial Castellanos: G.II.19    [1 records] 	Madrid
ManCent82211	1.   Manchester,  Manchester Central Library: 822.11 C2 [Chester Plays Fragment]    [1 records] 	Manchester
Yates	2.   Manchester,  W. Yates, Manchester: sold 1893 (present location unknown)    [5 records] 	Manchester
Chetham6696	3.   Manchester,  Chetham’s Library: 6696 [Mun. A.7.48]    [1 records] 	Manchester
ChethamA472	4.   Manchester,  Chetham’s Library: 8026 [Mun A.4.72]    [1 records] 	Manchester
Chetham6691	5.   Manchester,  Chetham’s Library: 6691 [Mun.A.7.1]    [2 records] 	Manchester
Chetham6709	6.   Manchester,  Chetham’s Library: 6709 [Mun. A.4.104]    [15 records] 	Manchester
Chetham8008	7.   Manchester,  Chetham’s Library: 8008 [Mun. A.4.103]    [1 records] 	Manchester
Chetham8009	8.   Manchester,  Chetham’s Library: 8009 [Mun. A.6.31]    [11 records] 	Manchester
Chetham11379	9.   Manchester,  Chetham’s Library: 11379 [Mun. A.6.90]    [1 records] 	Manchester
RylandsEng1	10.   Manchester,  John Rylands Library: Eng. 1 [olim Osterley Park]    [2 records] 	Manchester
RylandsEng2	11.   Manchester,  John Rylands Library: Eng. 2 [olim Osterley Park]    [2 records] 	Manchester
RylandsEng50	12.   Manchester,  John Rylands Library: Eng. 50 [MS 45388; olim Quaritch Sale Cat. 328, Item 584]    [3 records] 	Manchester
RylandsEng63	13.   Manchester,  John Rylands Library: Eng. 63 (‘Oxford Fragments’)    [3 records] 	Manchester
RylandsEng51	14.   Manchester,  John Rylands Library: Eng. 51 [olim Quaritch Sale Cat. 344, Item 28]    [2 records] 	Manchester
RylandsEng82	15.   Manchester,  John Rylands Library: Eng. 82    [1 records] 	Manchester
RylandsEng90	16.   Manchester,  John Rylands Library: Eng. 90 [olim Ashburnham App. 243; Corser]    [1 records] 	Manchester
RylandsEng113	17.   Manchester,  John Rylands Library: Eng. 113 [olim Hodson 39]    [55 records] 	Manchester
RylandsEng955	18.   Manchester,  John Rylands Library: Eng. 955    [1 records] 	Manchester
RylandsLat165	19.   Manchester,  John Rylands Library: Lat. 165    [1 records] 	Manchester
RylandsLat176	20.   Manchester,  John Rylands Library: Lat. 176    [1 records] 	Manchester
RylandsLat201	21.   Manchester,  John Rylands Library: Lat. 201    [6 records] 	Manchester
RylandsLat228	22.   Manchester,  John Rylands Library: Lat. 228 [olim Phillipps 25136]    [3 records] 	Manchester
RylandsLat341	23.   Manchester,  John Rylands Library: Lat. 341    [2 records] 	Manchester
RylandsLat394	24.   Manchester,  John Rylands Library: Lat. 394    [52 records] 	Manchester
RylandsLat395	25.   Manchester,  John Rylands Library: Lat. 395    [5 records] 	Manchester
RylandsLat405	26.   Manchester,  John Rylands Library: Lat. 405    [1 records] 	Manchester
RylandsLyme	27.   Manchester,  John Rylands Library: Lyme Hall (Legh), Scottish Feilde (on deposit)    [1 records] 	Manchester
MarlVicar	1.   Marlborough,  Marlborough Vicarage Library: William of Nassington, Speculum vitae                [1 records] 	Marlborough
MelSLV096G94	1.   Melbourne,  State Library of Victoria: *096/G94    [24 records] 	Melbourne
MinULZ822	1.   Minneapolis MN,  Minnesota University Library: Z.822.N.81 [olim Phillipps 8122]    [93 records] 	Minneapolis MN
McGill142	1.   Montreal,  McGill University Library: 142    [1 records] 	Montreal
McGill143	2.   Montreal,  McGill University Library: 143    [1 records] 	Montreal
NapXIIIB29	1.   Naples,  Bibl. Nazionale, Naples: XIII.B.29    [8 records] 	Naples
TokyoTak4	1.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 4 [olim Phillipps 8820]    [4 records] 	New Haven
TokyoTak6	2.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 6 [olim Helmingham Hall LJ. I. 10]    [3 records] 	New Haven
TokyoTak12	3.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 12 [Dawsons of Pall Mall, Catalogue 103, item 3, 1970]    [4 records] 	New Haven
TokyoTak15	4.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 15 [Sotheby’s, 10 Dec. 1969, Lot 43; acquired by Takamiya in 1976]    [7 records] 	New Haven
TokyoTak17	5.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 17    [2 records] 	New Haven
TokyoTak18	6.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 18   	New Haven
TokyoTak22	7.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 22 [olim Sion College, Arc. L 40 2/E 23]    [9 records] 	New Haven
TokyoTak23	8.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 23 [olim Sion College, Arc. L 40 2/E 76]    [1 records] 	New Haven
TokyoTak24	9.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 24 [olim Chatsworth, Duke of Devonshire]    [53 records] 	New Haven
TokyoTak29	10.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 29    [2 records] 	New Haven
TokyoTak30	11.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 30 [olim John E. du Pont; olim John Hayward, sold Sotheby’s 11               July 1966, lot 225]    [1 records] 	New Haven
TokyoTak32	12.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 32 [olim Penrose 6; prior Delamere]    [51 records] 	New Haven
TokyoTak33	13.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 33 [Christie’s, 8 November 1978, Lot 198]    [1 records] 	New Haven
TokyoTak35	14.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 35 [Sotheby’s, 5 December, lot 40]    [1 records] 	New Haven
TokyoTak40	15.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 40 [olim Mostyn, olim Arthur Houghton 9; sold Christie’s, 14 June               1979, lot 295]    [1 records] 	New Haven
TokyoTak46	16.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 46    [2 records] 	New Haven
TokyoTak51	17.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 51 [Sotheby’s, 24 June 1980, lot 33]    [1 records] 	New Haven
TokyoTak52	18.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 52    [1 records] 	New Haven
TokyoTak54	19.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 54 [olim Weld, sold Sotheby’s, lot 57, June 24, 1980]    [81 records] 	New Haven
TokyoTak56	20.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 56   	New Haven
TokyoTak61	21.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 61 [Sotheby’s, 10 November 1952, olim Lawrence Witten]    [4 records] 	New Haven
TokyoTak64	22.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 64 [olim Bradfer-Lawrence 7; olim J. P. R. Lyell]    [1 records] 	New Haven
TokyoTak65	23.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 65 [olim Goldschmidt Cat. 71, 1943, item 1, olim Greg, olim               Bradfer-Lawrence 8, olim Huth 153]    [2 records] 	New Haven
TokyoTak66	24.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 66 [olim Bradfer-Lawrence 10]    [3 records] 	New Haven
TokyoTak67	25.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 67 [olim Ingilby (Sotheby’s, 21 October 1920, lot 30); olim               Bradfer-Lawrence 11]    [1 records] 	New Haven
TokyoTak78	26.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 78 [Quaritch Sale Cat. 1088, Lot 88?]    [1 records] 	New Haven
TokyoTak79	27.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 79 [olim Plimpton; olim Sotheby’s Sale 6 Dec. 1983, lot 20]    [1 records] 	New Haven
TokyoTak94	28.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 94 [olim Astor, sold Sotheby’s 21 June 1988, lot 57]    [3 records] 	New Haven
TokyoTak96	29.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 96 [olim Beeleigh Abbey (Foyle)]    [6 records] 	New Haven
TokyoTak97	30.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 97 [olim Foyle’s sale at Christie’s, 11 July 2000, lot 76]    [1 records] 	New Haven
TokyoTak98	31.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit: 98 [olim Quaritch, Cat. 1270 (2000), item 55; prior Mertoun, Duke of               Sutherland]    [1 records] 	New Haven
TakamiyaBible	32.   New Haven,  Yale University, Beinecke Library, Takamiya Deposit:                Biblia latina, Speier: Peter Drach, 1489. Goff B-587 [olim Quaritch;               prior Ingilby, Ripley Castle, Harrowgate, Yorks.]    [1 records] 	New Haven
Bein20082479	33.   New Haven,  Yale University, Beinecke Library:             De regulis iuris, Dinus de Mugello,  Lyons, 1562 [Beinecke 2008 2479]    [1 records] 	New Haven
YaleBei15	34.   New Haven,  Yale University, Beinecke Library: 15 [olim Phillipps 9520; post Z109.150]    [1 records] 	New Haven
YaleBei88	35.   New Haven,  Yale University, Beinecke Library: 88    [1 records] 	New Haven
YaleBei91	36.   New Haven,  Yale University, Beinecke Library: 91 [Mellon chansonnier]    [3 records] 	New Haven
YaleBei163	37.   New Haven,  Yale University, Beinecke Library: 163 [olim Wagstaff 9, prior Petworth 8]    [12 records] 	New Haven
YaleBei228	38.   New Haven,  Yale University, Beinecke Library: 228    [2 records] 	New Haven
YaleBei281	39.   New Haven,  Yale University, Beinecke Library: 281    [1 records] 	New Haven
YaleBei317	40.   New Haven,  Yale University, Beinecke Library: 317 [olim Phillipps 1052]    [3 records] 	New Haven
YaleBei331	41.   New Haven,  Yale University, Beinecke Library: 331 [olim Quaritch cat. 824]    [2 records] 	New Haven
YaleBei365	42.   New Haven,  Yale University, Beinecke Library: 365 [olim Ipswich County Hall deposit, Hillwood; prior Brome Hall,            Suffolk]    [18 records] 	New Haven
YaleBei410	43.   New Haven,  Yale University, Beinecke Library: 410 (roll) [olim Rosenbach, A Bibliophile’s Miscellany (1941), no.            296]    [2 records] 	New Haven
YaleBei492	44.   New Haven,  Yale University, Beinecke Library: 492 [olim Brooke (sold Sotheby’s 1921); Harmsworth (sold Sotheby’s            1945); George Smith of Marlborough (sold Sotheby’s Feb. 2, 1960, Lot 317);            Bodmer]    [3 records] 	New Haven
YaleBei493	45.   New Haven,  Yale University, Beinecke Library: 493 [olim Phillipps 8267; Robinson (July 1952); Bodmer]    [7 records] 	New Haven
YaleBei494	46.   New Haven,  Yale University, Beinecke Library: 494    [4 records] 	New Haven
YaleBei593	47.   New Haven,  Yale University, Beinecke Library: 593 [olim Phillipps 3338; Robinson Sale Cat. 1950, item 28]    [1 records] 	New Haven
YaleBei660	48.   New Haven,  Yale University, Beinecke Library: 660 [olim Mostyn Hall?]    [1 records] 	New Haven
YaleBei661	49.   New Haven,  Yale University, Beinecke Library: 661 [olim Mostyn Hall 258]    [1 records] 	New Haven
YaleBeiMel41	50.   New Haven,  Yale University, Beinecke Library: Mellon 41    [5 records] 	New Haven
YaleBeiOsa1	51.   New Haven,  Yale University, Beinecke Library: Osborn a1 [olim Laurence Witten MS 5]    [1 records] 	New Haven
YaleBeiOsa2	52.   New Haven,  Yale University, Beinecke Library: Osborn a2 [formerly Osborn 5; olim Bowes Midland]    [1 records] 	New Haven
YaleBeiOsa11	53.   New Haven,  Yale University, Beinecke Library: Osborn a11 [formerly Osborn 32]    [1 records] 	New Haven
YaleBeiOsa13	54.   New Haven,  Yale University, Beinecke Library: Osborn a13 [formerly Osborn 31; olim Phillipps 8343]    [2 records] 	New Haven
YaleBeiOsa14	55.   New Haven,  Yale University, Beinecke Library: Osborn a14    [1 records] 	New Haven
YaleBeiOsfa1	56.   New Haven,  Yale University, Beinecke Library: Osborn fa1 [olim Laurence Witten, Cat. 5, item 24]    [1 records] 	New Haven
YaleBeiOsfa2	57.   New Haven,  Yale University, Beinecke Library: Osborn fa2 [olim Laurence Witten, Cat. 5, item 51; prior Helmingham Hall            LJ. V. 14]    [7 records] 	New Haven
YaleBeiOsfa16	58.   New Haven,  Yale University, Beinecke Library: Osborn fa.16    [9 records] 	New Haven
YaleBeiOsfa19	59.   New Haven,  Yale University, Beinecke Library: Osborn fa.19    [1 records] 	New Haven
YaleBeiOs19558	60.   New Haven,  Yale University, Beinecke Library: Osborn MSS File Folder 19558    [1 records] 	New Haven
YaleBeiOsfa24	61.   New Haven,  Yale University, Beinecke Library: Osborn fa.24 (roll) [formerly Osborn 22a or 22b; olim Fitzgerald]    [2 records] 	New Haven
YaleBeiOsfa45	62.   New Haven,  Yale University, Beinecke Library: Osborn fa.45 (fragment, bifolium)    [1 records] 	New Haven
YaleMed27	63.   New Haven,  Yale University, Yale Medical Library: 27    [1 records] 	New Haven
Plimpton39	1.   New York,  Columbia University Library: Plimpton 39    [1 records] 	New York
Plimpton80	2.   New York,  Columbia University Library: Plimpton 80    [1 records] 	New York
Plimpton253	3.   New York,  Columbia University Library: Plimpton 253 [olim Phillipps 9970]    [5 records] 	New York
Plimpton255	4.   New York,  Columbia University Library: Plimpton 255    [1 records] 	New York
Plimpton256	5.   New York,  Columbia University Library: Plimpton 256    [2 records] 	New York
Plimpton259	6.   New York,  Columbia University Library: Plimpton 259    [1 records] 	New York
Plimpton263	7.   New York,  Columbia University Library: Plimpton 263    [1 records] 	New York
