City,latitude,longitude,Shelfmark,MS,Fake date
London,,,BLCottTibBXIII,British Library: Cotton Tiberius B.XIII,1345-8-20
London,,,BLCottTibCVII,British Library: Cotton Tiberius C.VII,1340-1-11
London,,,BLCottTibDVII,"British Library: Cotton Tiberius D.VII, Part 1",1301-8-24
London,,,BLCottTibDVIII,British Library: Cotton Tiberius D.VIII,1394-11-16
London,,,BLCottTibEII,British Library: Cotton Tiberius E.II,1320-2-16
London,,,BLCottTibEVII,British Library: Cotton Tiberius E.VII,1307-1-16
London,,,BLCottTitAXX,British Library: Cotton Titus A.XX,1358-8-13
London,,,BLCottTitAXXIII,British Library: Cotton Titus A.XXIII,1380-11-20
London,,,BLCottTitAXXV,British Library: Cotton Titus A.XXV,1346-1-9
London,,,BLCottTitAXXVI,British Library: Cotton Titus A.XXVI,1304-3-12
London,,,BLCottTitCXIX,British Library: Cotton Titus C.XIX,1305-6-1
London,,,BLCottTitDXI,British Library: Cotton Titus D.XI,1307-11-5
London,,,BLCottTitDXII,British Library: Cotton Titus D.XII,1365-4-4
London,,,BLCottTitDXVIII,British Library: Cotton Titus D.XVIII,1316-7-6
London,,,BLCottTitDXX,British Library: Cotton Titus D.XX,1342-9-8
London,,,BLCottVesAIII,British Library: Cotton Vespasian A.III,1324-8-12
London,,,BLCottVesAXII,British Library: Cotton Vespasian A.XII,1396-10-8
London,,,BLCottVesAXXV,British Library: Cotton Vespasian A.XXV,1381-1-3
London,,,BLCottVesBXII,British Library: Cotton Vespasian B.XII,1389-8-13
London,,,BLCottVesBXVI,British Library: Cotton Vespasian B.XVI,1309-8-12
London,,,BLCottVesDVII,British Library: Cotton Vespasian D.VII,1373-6-27
London,,,BLCottVesDVIII,British Library: Cotton Vespasian D.VIII,1368-1-22
London,,,BLCottVesDIX,British Library: Cotton Vespasian D.IX,1324-4-19
London,,,BLCottVesDXIII,British Library: Cotton Vespasian D.XIII,1395-10-4
London,,,BLCottVesEVII,British Library: Cotton Vespasian E.VII,1320-5-23
London,,,BLCottVesEVIII,British Library: Cotton Vespasian E.VIII,1300-9-13
London,,,BLCottVesEXVI,British Library: Cotton Vespasian E.XVI,1303-6-23
London,,,BLCottVitAI,British Library: Cotton Vitellius A.I,1339-4-20
London,,,BLCottVitAXVI,British Library: Cotton Vitellius A.XVI,1344-5-21
London,,,BLCottVitCXIII,British Library: Cotton Vitellius C.XIII,1391-7-1
London,,,BLCottVitDIII,British Library: Cotton Vitellius D.III,1303-3-13
London,,,BLCottVitDXI,British Library: Cotton Vitellius D.XI,1323-5-11
London,,,BLCottVitDXII,British Library: Cotton Vitellius D.XII,1300-3-25
London,,,BLCottVitDXX,British Library: Cotton Vitellius D.XX,1349-9-6
London,,,BLCottVitEX,British Library: Cotton Vitellius E.X,1368-5-25
London,,,BLCottVitFIX,British Library: Cotton VitelliusI F.IX,1389-2-11
London,,,BLCottVitFXIII,British Library: Cotton Vitellius F.XIII,1312-6-9
London,,,BLEge613,British Library: Egerton 613,1328-2-22
London,,,BLEge614,British Library: Egerton 614,1360-5-24
London,,,BLEge615,British Library: Egerton 615,1396-4-16
London,,,BLEge655,British Library: Egerton 655,1361-7-7
London,,,BLEge657,British Library: Egerton 657,1338-1-16
London,,,BLEge665,British Library: Egerton 665,1332-1-3
London,,,BLEge833,British Library: Egerton 833,1345-3-20
London,,,BLEge845,British Library: Egerton 845,1374-7-3
London,,,BLEge913,British Library: Egerton 913,1344-4-6
London,,,BLEge927,British Library: Egerton 927,1305-3-8
London,,,BLEge1151,British Library: Egerton 1151,1375-9-18
London,,,BLEge1624,British Library: Egerton 1624,1307-8-24
London,,,BLEge1991,British Library: Egerton 1991,1339-9-18
London,,,BLEge1992,British Library: Egerton 1992,1327-2-21
London,,,BLEge1993,British Library: Egerton 1993,1367-9-5
London,,,BLEge1995,British Library: Egerton 1995,1351-11-27
London,,,BLEge2257,British Library: Egerton 2257,1314-1-8
London,,,BLEge2572,British Library: Egerton 2572,1343-6-18
London,,,BLEge2642,British Library: Egerton 2642,1319-4-4
London,,,BLEge2711,British Library: Egerton 2711,1373-7-22
London,,,BLEge2726,British Library: Egerton 2726,1335-6-8
London,,,BLEge2788,British Library: Egerton 2788,1340-4-2
London,,,BLEge2810,British Library: Egerton 2810,1325-8-19
London,,,BLEge2862,British Library: Egerton 2862,1345-1-17
London,,,BLEge2863,British Library: Egerton 2863,1378-2-18
London,,,BLEge2864,British Library: Egerton 2864,1367-11-1
London,,,BLEge2891,British Library: Egerton 2891,1361-3-15
London,,,BLEge3002,British Library: Egerton 3002,1358-6-11
London,,,BLEge3143,British Library: Egerton 3143,1375-9-12
London,,,BLEge3245,British Library: Egerton 3245,1341-9-16
London,,,BLEge3307,British Library: Egerton 3307,1318-3-4
London,,,BLEge3309,British Library: Egerton 3309,1389-8-24
London,,,BLEge3425,British Library: Egerton 3425,1310-5-3
London,,,BLEge3537,British Library: Egerton 3537,1333-4-14
London,,,BLGre35,British Library: Greenville 35,1361-3-3
London,,,BLHar43,British Library: Harley 43,1374-8-17
London,,,BLHar44,British Library: Harley 44,1393-5-16
London,,,BLHar45,British Library: Harley 45,1327-4-9
London,,,BLHar51,British Library: Harley 51,1324-2-27
London,,,BLHar63,British Library: Harley 63,1310-7-15
London,,,BLHar78,British Library: Harley 78,1361-7-13
London,,,BLHar114,British Library: Harley 114,1395-5-13
London,,,BLHar116,British Library: Harley 116,1300-11-4
London,,,BLHar149,British Library: Harley 149,1311-4-17
London,,,BLHar153,British Library: Harley 153,1368-2-3
London,,,BLHar165,British Library: Harley 165,1375-10-4
London,,,BLHar172,British Library: Harley 172,1367-6-20
London,,,BLHar201,British Library: Harley 201,1349-4-21
London,,,BLHar206,British Library: Harley 206,1353-8-2
London,,,BLHar210,British Library: Harley 210,1303-4-1
London,,,BLHar211,British Library: Harley 211,1319-7-6
London,,,BLHar215,British Library: Harley 215,1303-3-6
London,,,BLHar218,British Library: Harley 218,1314-2-17
London,,,BLHar219,British Library: Harley 219,1312-6-15
London,,,BLHar237,British Library: Harley 237,1306-11-24
London,,,BLHar245,British Library: Harley 245,1311-2-25
London,,,BLHar247,British Library: Harley 247,1352-1-24
London,,,BLHar266,British Library: Harley 266,1384-4-9
London,,,BLHar271,British Library: Harley 271,1315-9-24
London,,,BLHar275,British Library: Harley 275,1361-6-27
London,,,BLHar293,British Library: Harley 293,1331-1-3
London,,,BLHar322,British Library: Harley 322,1349-5-21
London,,,BLHar331,British Library: Harley 331,1372-5-15
London,,,BLHar367,British Library: Harley 367,1336-8-8
London,,,BLHar372,British Library: Harley 372,1330-6-3
London,,,BLHar374,British Library: Harley 374,1367-5-19
London,,,BLHar435,British Library: Harley 435,1328-8-10
London,,,BLHar485,British Library: Harley 485,1388-5-5
London,,,BLHar486,British Library: Harley 486,1361-7-25
London,,,BLHar494,British Library: Harley 494,1333-8-22
London,,,BLHar505,British Library: Harley 505,1300-11-12
London,,,BLHar525,British Library: Harley 525,1314-2-1
London,,,BLHar533,British Library: Harley 533,1305-3-21
London,,,BLHar536,British Library: Harley 536,1310-6-21
London,,,BLHar541,British Library: Harley 541,1398-10-13
London,,,BLHar542,British Library: Harley 542,1301-7-24
London,,,BLHar543,British Library: Harley 543,1316-11-5
London,,,BLHar545,British Library: Harley 545,1312-4-10
London,,,BLHar559,British Library: Harley 559,1355-9-9
London,,,BLHar565,British Library: Harley 565,1385-4-11
London,,,BLHar614,British Library: Harley 614,1321-8-17
London,,,BLHar629,British Library: Harley 629,1358-4-25
London,,,BLHar655,British Library: Harley 655,1378-3-27
London,,,BLHar661,British Library: Harley 661,1331-5-21
London,,,BLHar665,British Library: Harley 665,1398-1-9
London,,,BLHar667,British Library: Harley 667,1330-5-16
London,,,BLHar671,British Library: Harley 671,1336-11-9
London,,,BLHar682,British Library: Harley 682,1399-10-5
London,,,BLHar712,British Library: Harley 712,1393-7-13
London,,,BLHar741,British Library: Harley 741,1328-3-3
London,,,BLHar746,British Library: Harley 746,1315-5-4
London,,,BLHar753,British Library: Harley 753,1367-6-9
London,,,BLHar838,British Library: Harley 838,1300-3-10
London,,,BLHar853,British Library: Harley 853,1376-8-9
London,,,BLHar874,British Library: Harley 874,1399-9-4
London,,,BLHar875,British Library: Harley 875,1328-11-13
London,,,BLHar913,British Library: Harley 913,1346-1-11
London,,,BLHar941,British Library: Harley 941,1397-1-9
London,,,BLHar957,British Library: Harley 957,1352-10-13
London,,,BLHar978,British Library: Harley 978,1361-3-13
London,,,BLHar984,British Library: Harley 984,1374-5-17
London,,,BLHar1002,British Library: Harley 1002,1372-4-9
London,,,BLHar1022,British Library: Harley 1022,1349-6-11
London,,,BLHar1121,British Library: Harley 1121,1350-2-24
London,,,BLHar1197,British Library: Harley 1197,1310-6-23
London,,,BLHar1205,British Library: Harley 1205,1353-3-6
London,,,BLHar1208,British Library: Harley 1208,1307-8-26
London,,,BLHar1239,British Library: Harley 1239,1331-2-26
London,,,BLHar1245,British Library: Harley 1245,1301-1-14
London,,,BLHar1251,British Library: Harley 1251,1363-5-14
London,,,BLHar1260,British Library: Harley 1260,1383-11-15
London,,,BLHar1288,British Library: Harley 1288,1349-6-4
London,,,BLHar1304,British Library: Harley 1304,1360-1-17
London,,,BLHar1307,British Library: Harley 1307,1316-1-5
London,,,BLHar1317,British Library: Harley 1317,1327-2-19
London,,,BLHar1337,British Library: Harley 1337,1300-10-16
London,,,BLHar1512,British Library: Harley 1512,1394-2-27
London,,,BLHar1531,British Library: Harley 1531,1355-1-27
London,,,BLHar1587,British Library: Harley 1587,1385-7-7
London,,,BLHar1600,British Library: Harley 1600,1302-3-3
London,,,BLHar1620,British Library: Harley 1620,1302-6-27
London,,,BLHar1671,British Library: Harley 1671,1360-7-11
London,,,BLHar1701,British Library: Harley 1701,1333-6-14
London,,,BLHar1703,British Library: Harley 1703,1384-4-9
London,,,BLHar1704,British Library: Harley 1704,1339-9-27
London,,,BLHar1706,British Library: Harley 1706,1304-7-6
London,,,BLHar1717,British Library: Harley 1717,1304-8-4
London,,,BLHar1731,British Library: Harley 1731,1355-4-16
London,,,BLHar1735,British Library: Harley 1735,1353-4-7
London,,,BLHar1758,British Library: Harley 1758,1374-6-13
London,,,BLHar1766,British Library: Harley 1766,1396-10-17
London,,,BLHar1770,British Library: Harley 1770,1300-5-22
London,,,BLHar1900,British Library: Harley 1900,1322-7-25
London,,,BLHar1944,British Library: Harley 1944,1349-4-17
London,,,BLHar1948,British Library: Harley 1948,1367-5-19
London,,,BLHar2013,British Library: Harley 2013,1388-3-10
London,,,BLHar2124,British Library: Harley 2124,1366-5-8
London,,,BLHar2150,British Library: Harley 2150,1355-6-23
London,,,BLHar2169,British Library: Harley 2169,1311-5-26
London,,,BLHar2202,British Library: Harley 2202,1359-4-7
London,,,BLHar2247,British Library: Harley 2247,1326-5-5
London,,,BLHar2250,British Library: Harley 2250,1358-4-18
London,,,BLHar2251,British Library: Harley 2251,1317-3-25
London,,,BLHar2252,British Library: Harley 2252,1339-10-9
London,,,BLHar2253,British Library: Harley 2253,1392-3-24
London,,,BLHar2255,British Library: Harley 2255,1321-10-20
London,,,BLHar2256,British Library: Harley 2256,1364-1-16
London,,,BLHar2259,British Library: Harley 2259,1387-5-15
London,,,BLHar2260,British Library: Harley 2260,1382-3-26
London,,,BLHar2261,British Library: Harley 2261,1316-10-10
London,,,BLHar2270,British Library: Harley 2270,1360-5-27
London,,,BLHar2274,British Library: Harley 2274,1340-7-19
London,,,BLHar2277,British Library: Harley 2277,1383-2-16
London,,,BLHar2278,British Library: Harley 2278,1372-6-14
London,,,BLHar2279,British Library: Harley 2279,1300-8-1
London,,,BLHar2280,British Library: Harley 2280,1344-11-17
London,,,BLHar2281,British Library: Harley 2281,1310-8-5
London,,,BLHar2316,British Library: Harley 2316,1380-6-22
London,,,BLHar2320,British Library: Harley 2320,1371-9-8
London,,,BLHar2321,British Library: Harley 2321,1363-9-26
London,,,BLHar2330,British Library: Harley 2330,1375-4-14
London,,,BLHar2338,British Library: Harley 2338,1361-6-23
London,,,BLHar2339,British Library: Harley 2339,1353-8-25
London,,,BLHar2341,British Library: Harley 2341,1383-10-14
London,,,BLHar2346,British Library: Harley 2346,1389-9-5
London,,,BLHar2376,British Library: Harley 2376,1375-2-14
London,,,BLHar2377,British Library: Harley 2377,1303-11-27
London,,,BLHar2379,British Library: Harley 2379,1399-10-6
London,,,BLHar2380,British Library: Harley 2380,1317-1-7
London,,,BLHar2382,British Library: Harley 2382,1335-11-24
London,,,BLHar2383,British Library: Harley 2383,1375-9-17
London,,,BLHar2386,British Library: Harley 2386,1337-1-4
London,,,BLHar2388,British Library: Harley 2388,1332-4-26
London,,,BLHar2389,British Library: Harley 2389,1310-5-23
London,,,BLHar2391,British Library: Harley 2391,1371-7-10
London,,,BLHar2392,British Library: Harley 2392,1319-1-3
London,,,BLHar2394,British Library: Harley 2394,1320-4-7
London,,,BLHar2398,British Library: Harley 2398,1360-7-10
London,,,BLHar2399,British Library: Harley 2399,1388-4-12
London,,,BLHar2403,British Library: Harley 2403,1334-10-5
London,,,BLHar2406,British Library: Harley 2406,1368-5-7
London,,,BLHar2407,British Library: Harley 2407,1343-4-17
London,,,BLHar2409,British Library: Harley 2409,1339-2-6
London,,,BLHar2417,British Library: Harley 2417,1370-5-26
London,,,BLHar2445,British Library: Harley 2445,1348-4-10
London,,,BLHar2851,British Library: Harley 2851,1351-10-15
London,,,BLHar2869,British Library: Harley 2869,1351-10-10
London,,,BLHar2888,British Library: Harley 2888,1391-6-15
London,,,BLHar2942,British Library: Harley 2942,1347-10-26
London,,,BLHar2946,British Library: Harley 2946,1312-11-19
London,,,BLHar3038,British Library: Harley 3038,1313-5-10
London,,,BLHar3221,British Library: Harley 3221,1326-3-8
London,,,BLHar3300,British Library: Harley 3300,1373-1-18
London,,,BLHar3352,British Library: Harley 3352,1355-7-23
London,,,BLHar3362,British Library: Harley 3362,1395-8-27
London,,,BLHar3376,British Library: Harley 3376,1310-8-5
London,,,BLHar3383,British Library: Harley 3383,1318-6-4
London,,,BLHar3486,British Library: Harley 3486,1316-10-24
London,,,BLHar3490,British Library: Harley 3490,1308-6-22
London,,,BLHar3528,British Library: Harley 3528,1387-9-4
London,,,BLHar3542,British Library: Harley 3542,1374-11-25
London,,,BLHar3724,British Library: Harley 3724,1371-1-7
London,,,BLHar3725,British Library: Harley 3725,1396-4-18
London,,,BLHar3730,British Library: Harley 3730,1305-6-25
London,,,BLHar3760,British Library: Harley 3760,1361-1-7
London,,,BLHar3775,British Library: Harley 3775,1326-2-8
London,,,BLHar3776,British Library: Harley 3776,1369-1-9
London,,,BLHar3810,British Library: Harley 3810,1396-10-27
London,,,BLHar3823,British Library: Harley 3823,1348-4-27
London,,,BLHar3835,British Library: Harley 3835,1302-10-21
London,,,BLHar3860,British Library: Harley 3860,1366-1-21
London,,,BLHar3862,British Library: Harley 3862,1316-8-15
London,,,BLHar3865,British Library: Harley 3865,1356-4-23
London,,,BLHar3869,British Library: Harley 3869,1332-3-21
London,,,BLHar3909,British Library: Harley 3909,1343-1-9
London,,,BLHar3943,British Library: Harley 3943,1327-11-18
London,,,BLHar3952,British Library: Harley 3952,1345-5-10
London,,,BLHar3954,British Library: Harley 3954,1369-4-18
London,,,BLHar4011,British Library: Harley 4011,1392-11-22
London,,,BLHar4012,British Library: Harley 4012,1397-8-6
London,,,BLHar4196,British Library: Harley 4196,1327-2-5
London,,,BLHar4197,British Library: Harley 4197,1383-3-1
London,,,BLHar4203,British Library: Harley 4203,1337-8-16
London,,,BLHar4205,British Library: Harley 4205,1339-5-25
London,,,BLHar4260,British Library: Harley 4260,1382-10-9
London,,,BLHar4294,British Library: Harley 4294,1333-11-13
London,,,BLHar4486,British Library: Harley 4486,1352-3-4
London,,,BLHar4690,British Library: Harley 4690,1375-4-10
London,,,BLHar4733,British Library: Harley 4733,1302-9-9
London,,,BLHar4789,British Library: Harley 4789,1368-1-12
London,,,BLHar4800,British Library: Harley 4800,1320-3-10
London,,,BLHar4826,British Library: Harley 4826,1333-7-26
London,,,BLHar4866,British Library: Harley 4866,1364-10-21
London,,,BLHar4894,British Library: Harley 4894,1305-5-8
London,,,BLHar4912,British Library: Harley 4912,1387-9-12
London,,,BLHar4999,British Library: Harley 4999,1327-9-1
London,,,BLHar5036,British Library: Harley 5036,1357-10-26
London,,,BLHar5086,British Library: Harley 5086,1329-2-24
London,,,BLHar5259,British Library: Harley 5259,1331-10-18
London,,,BLHar5272,British Library: Harley 5272,1335-1-4
London,,,BLHar5312,British Library: Harley 5312,1331-11-9
London,,,BLHar5369,British Library: Harley 5369,1350-1-20
London,,,BLHar5396,British Library: Harley 5396,1315-10-21
London,,,BLHar5398,British Library: Harley 5398,1321-5-21
London,,,BLHar5401,British Library: Harley 5401,1354-10-14
London,,,BLHar5908,British Library: Harley 5908,1328-3-26
London,,,BLHar5927,British Library: Harley 5927,1323-1-8
London,,,BLHar5977,British Library: Harley 5977,1386-2-9
London,,,BLHar6041,British Library: Harley 6041,1318-3-13
London,,,BLHar6148,British Library: Harley 6148,1397-11-8
London,,,BLHar6149,British Library: Harley 6149,1395-5-11
London,,,BLHar6223,British Library: Harley 6223,1305-1-20
London,,,BLHar6580,British Library: Harley 6580,1390-11-13
London,,,BLHar6641,British Library: Harley 6641,1300-1-11
London,,,BLHar6718,British Library: Harley 6718,1349-5-7
London,,,BLHar6848,British Library: Harley 6848,1342-8-14
London,,,BLHar6909,British Library: Harley 6909,1372-8-27
London,,,BLHar6919,British Library: Harley 6919,1323-11-1
London,,,BLHar6923,British Library: Harley 6923,1308-2-16
London,,,BLHar7184,British Library: Harley 7184,1362-2-16
London,,,BLHar7256,British Library: Harley 7256,1397-2-20
London,,,BLHar7322,British Library: Harley 7322,1356-8-25
London,,,BLHar7332,British Library: Harley 7332,1358-7-10
London,,,BLHar7333,British Library: Harley 7333,1380-10-14
London,,,BLHar7334,British Library: Harley 7334,1389-2-13
London,,,BLHar7335,British Library: Harley 7335,1374-3-16
London,,,BLHar7358,British Library: Harley 7358,1386-1-13
London,,,BLHar7371,British Library: Harley 7371,1344-8-13
London,,,BLHar7578,British Library: Harley 7578,1385-3-25
London,,,BLHarChart,British Library: Harley Charters 58.C.14,1322-4-26
London,,,BLLan96,British Library: Lansdowne 96,1376-6-8
London,,,BLLan122,British Library: Lansdowne 122,1383-1-4
London,,,BLLan197,British Library: Lansdowne 197,1351-5-4
London,,,BLLan204,British Library: Lansdowne 204,1331-3-22
London,,,BLLan205,British Library: Lansdowne 205,1318-8-24
London,,,BLLan207,British Library: Lansdowne 207,1360-4-6
London,,,BLLan210,British Library: Lansdowne 210,1302-11-6
London,,,BLLan239,British Library: Lansdowne 239,1342-10-22
London,,,BLLan269,British Library: Lansdowne 269,1377-1-12
London,,,BLLan285,British Library: Lansdowne 285,1353-4-18
London,,,BLLan344,British Library: Lansdowne 344,1380-1-4
London,,,BLLan348,British Library: Lansdowne 348,1347-9-22
London,,,BLLan379,British Library: Lansdowne 379,1320-4-19
London,,,BLLan388,British Library: Lansdowne 388,1398-4-24
London,,,BLLan398,British Library: Lansdowne 398,1363-7-1
London,,,BLLan409,British Library: Lansdowne 409,1357-4-11
London,,,BLLan418,British Library: Lansdowne 418,1369-3-1
London,,,BLLan455,British Library: Lansdowne 455,1358-9-25
London,,,BLLan470,British Library: Lansdowne 470,1335-9-21
London,,,BLLan680,British Library: Lansdowne 680,1302-11-11
London,,,BLLan699,British Library: Lansdowne 699,1330-2-3
London,,,BLLan762,British Library: Lansdowne 762,1372-9-8
London,,,BLLan793,British Library: Lansdowne 793,1363-1-20
London,,,BLLan796,British Library: Lansdowne 796,1358-3-11
London,,,BLLan851,British Library: Lansdowne 851,1359-1-24
London,,,BLLan1176,British Library: Lansdowne 1176,1324-10-13
London,,,BLLoaPor29,British Library: Loan 29/333 (Portland),1325-3-20
London,,,BLRoy2Bx,British Library: Royal 2 B.X,1356-3-8
London,,,BLRoy2Cxii,British Library: Royal 2 C.XII,1383-1-22
London,,,BLRoy2D.xxxvii,British Library: Royal 2 D.XXXVII,1350-10-15
London,,,BLRoy2Fviii,British Library: Royal 2 F.VIII,1375-1-1
London,,,BLRoy4Axiv,British Library: Royal 4 A.XIV,1366-3-5
London,,,BLRoy5Av,British Library: Royal 5 A.V,1366-2-14
London,,,BLRoy5Avi,British Library: Royal 5 A.VI,1334-5-4
London,,,BLRoy5Fvii,British Library: Royal 5 F.VII,1312-8-2
London,,,BLRoy6Bix,British Library: Royal 6 B.IX,1301-9-22
London,,,BLRoy7Avi,British Library: Royal 7 A.VI,1363-3-8
London,,,BLRoy7Aviii,British Library: Royal 7 A.VIII,1308-7-17
London,,,BLRoy7Aix,British Library: Royal 7 A.IX,1320-5-15
London,,,BLRoy7Ci,British Library: Royal 7 C.I,1383-2-26
London,,,BLRoy7Civ,British Library: Royal 7 C.IV,1393-5-23
London,,,BLRoy7Cix,British Library: Royal 7 C.IX,1377-10-27
London,,,BLRoy7Eiv,British Library: Royal 7 E.IV,1322-10-10
London,,,BLRoy8Aiv,British Library: Royal 8 A.IV,1335-10-5
London,,,BLRoy8Axxi,British Library: Royal 8 A.XXI,1354-6-3
London,,,BLRoy8Ci,British Library: Royal 8 C.I,1385-4-27
London,,,BLRoy8Cvii,British Library: Royal 8 C.VII,1323-2-17
London,,,BLRoy8Cxii,British Library: Royal 8 C.XII,1331-11-24
London,,,BLRoy8Dx,British Library: Royal 8 D.X,1386-5-26
London,,,BLRoy8Dxiii,British Library: Royal 8 D.XIII,1369-7-7
London,,,BLRoy8Ev,British Library: Royal 8 E.V,1394-10-16
London,,,BLRoy8Exvii,British Library: Royal 8 E.XVII,1315-2-6
London,,,BLRoy8Fii,British Library: Royal 8 F.II,1318-8-18
London,,,BLRoy8Fiii,British Library: Royal 8 F.III,1364-11-13
London,,,BLRoy8Fvi,British Library: Royal 8 F.VI,1324-7-11
London,,,BLRoy8Fvii,British Library: Royal 8 F.VII,1357-6-4
London,,,BLRoy8Fxii,British Library: Royal 8 F.XII,1327-4-26
London,,,BLRoy9Cii,British Library: Royal 9 C.II,1350-4-17
London,,,BLRoy11Ciii,British Library: Royal 11 C.III,1338-10-15
London,,,BLRoy12Bxxv,British Library: Royal 12 B.XXV,1354-4-14
London,,,BLRoy12Cxii,British Library: Royal 12 C.XII,1379-6-5
London,,,BLRoy12Cxiv,British Library: Royal 12 C.XIV,1302-5-22
London,,,BLRoy12Ei,British Library: Royal 12 E.I,1396-3-17
London,,,BLRoy12Exvi,British Library: Royal 12 E.XVI,1384-2-25
London,,,BLRoy12Fxiii,British Library: Royal 12 F.XIII,1356-2-10
London,,,BLRoy13Di,British Library: Royal 13 D.I,1306-11-23
London,,,BLRoy13Eix,British Library: Royal 13 E.IX,1367-11-21
London,,,BLRoy14Cvii,British Library: Royal 14 C.VII,1382-7-4
London,,,BLRoy16Fii,British Library: Royal 16 F.II,1304-10-2
London,,,BLRoy17Ai,British Library: Royal 17 A.I,1358-11-20
London,,,BLRoy17Aiii,British Library: Royal 17 A.III,1385-3-23
London,,,BLRoy17Aviii,British Library: Royal 17 A.VIII,1325-11-19
London,,,BLRoy17Axvi,British Library: Royal 17 A.XVI,1312-6-16
London,,,BLRoy17Axxvii,British Library: Royal 17 A.XXVII,1386-4-7
London,,,BLRoy17Axxxii,British Library: Royal 17 A.XXXII,1344-5-8
London,,,BLRoy17Bxvii,British Library: Royal 17 B.XVII,1375-2-9
London,,,BLRoy17Bxliii,British Library: Royal 17 B.XLIII,1382-7-8
London,,,BLRoy17Bxlvii,British Library: Royal 17 B.XLVII,1323-3-26
London,,,BLRoy17Cviii,British Library: Royal 17 C.VIII,1377-9-2
London,,,BLRoy17Cxiv,British Library: Royal 17 C.XIV,1300-9-7
London,,,BLRoy17Cxvii,British Library: Royal 17 C.XVII,1322-1-4
London,,,BLRoy17Cxx,British Library: Royal 17 C.XX,1307-5-9
London,,,BLRoy17Cxxi,British Library: Royal 17 C.XXI,1344-3-20
London,,,BLRoy17Di,British Library: Royal 17 D.I,1323-11-22
London,,,BLRoy17Dvi,British Library: Royal 17 D.VI,1376-2-17
London,,,BLRoy17Dxv,British Library: Royal 17 D.XV,1338-9-4
London,,,BLRoy17Dxviii,British Library: Royal 17 D.XVIII,1362-10-20
London,,,BLRoy17Dxix,British Library: Royal 17 D.XIX,1314-3-11
London,,,BLRoy17Dxx,British Library: Royal 17 D.XX,1312-9-1
London,,,BLRoy18Av,British Library: Royal 18 A.V,1375-9-3
London,,,BLRoy18Avii,British Library: Royal 18 A.VII,1324-10-21
London,,,BLRoy18Avi,British Library: Royal 18 A.VI,1394-4-27
London,,,BLRoy18Ax,British Library: Royal 18 A.X,1370-3-22
London,,,BLRoy18Axii,British Library: Royal 18 A.XII,1342-5-8
London,,,BLRoy18Axiii,British Library: Royal 18 A.XIII,1349-7-20
London,,,BLRoy18Axvii,British Library: Royal 18 A.XVII,1394-5-17
London,,,BLRoy18Bxvii,British Library: Royal 18 B.XVII,1387-4-5
London,,,BLRoy18Bxxii,British Library: Royal 18 B.XXII,1352-8-7
London,,,BLRoy18Bxxiii,British Library: Royal 18 B.XXIII,1365-3-13
London,,,BLRoy18Bxxiv,British Library: Royal 18 B.XXIV,1316-3-22
London,,,BLRoy18Bxxxi,British Library: Royal 18 B.XXXI,1347-2-6
London,,,BLRoy18Cii,British Library: Royal 18 C.II,1310-3-4
London,,,BLRoy18Cxxii,British Library: Royal 18 C.XXII,1338-10-22
London,,,BLRoy18Dii,British Library: Royal 18 D.II,1391-2-7
London,,,BLRoy18Div,British Library: Royal 18 D.IV,1318-9-17
London,,,BLRoy18Dv,British Library: Royal 18 D.V,1357-3-20
London,,,BLRoy18Dvi,British Library: Royal 18 D.VI,1307-8-16
London,,,BLRoy19Aiii,British Library: Royal 19 A.III,1389-10-4
London,,,BLRoy19Biv,British Library: Royal 19 B.IV,1384-9-2
London,,,BLRoy19Bv,British Library: Royal 19 B.V,1357-3-15
London,,,BLRoy20Ai,British Library: Royal 20 A.I,1375-10-25
London,,,BLRoy20Aii,British Library: Royal 20 A.II,1385-8-3
London,,,BLRoy20Axi,British Library: Royal 20 A.XI,1336-2-14
London,,,BLRoy20Bxv,British Library: Royal 20 B.XV,1377-9-6
London,,,BLRoy2Axvii,British Library: Royal 2 A.XVII,1306-9-9
London,,,BLRoyApp58,British Library: Royal Appendix 58,1374-3-22
London,,,BLRoyRM24d2,British Library: Royal RM 24.d.2,1317-2-2
London,,,BLSl56,British Library: Sloane 56,1323-2-9
London,,,BLSl96,British Library: Sloane 96,1332-8-16
London,,,BLSl100,British Library: Sloane 100,1365-10-18
London,,,BLSl120,British Library: Sloane 120,1314-8-22
London,,,BLSl140,British Library: Sloane 140,1328-7-11
London,,,BLSl147,British Library: Sloane 147,1380-8-18
London,,,BLSl252,British Library: Sloane 252,1355-2-4
London,,,BLSl288,British Library: Sloane 288,1347-3-2
London,,,BLSl297,British Library: Sloane 297,1357-6-27
London,,,BLSl299,British Library: Sloane 299,1387-5-27
London,,,BLSl320,British Library: Sloane 320,1363-5-12
London,,,BLSl317,British Library: Sloane 317,1391-8-17
London,,,BLSl340,British Library: Sloane 340,1388-7-8
London,,,BLSl357,British Library: Sloane 357,1325-2-21
London,,,BLSl374,British Library: Sloane 374,1357-9-1
London,,,BLSl382,British Library: Sloane 382,1369-11-4
London,,,BLSl405,British Library: Sloane 405,1380-6-4
London,,,BLSl442,British Library: Sloane 442,1305-11-10
London,,,BLSl468,British Library: Sloane 468,1363-7-25
London,,,BLSl513,British Library: Sloane 513,1359-9-19
London,,,BLSl540A,British Library: Sloane 540 A,1398-5-20
London,,,BLSl554,British Library: Sloane 554,1317-2-11
